15,5,1,2017-10-04 15:23:41.526938,false,29968
11,1,1,2017-10-04 15:34:57.781860,true,29968
12,2,1,2017-10-04 15:44:45.791481,true,29968
13,3,1,2017-10-04 15:53:00.675361,true,29968
14,4,1,2017-10-04 16:03:12.568463,true,29968
