id,created,timeCleared,offer_tiepe,canceled,cleared,updated,unitsAvailable,unitsCleared,priceCleared,priceOriginal,product,auction_id,group_id,phase_id,player_id
737,2017-11-02 19:11:24.496149,2017-11-02 19:11:24.485685,0,false,true,false,0,2,60,60,120,282325,10,8,97
807,2017-11-02 19:14:22.699867,2017-11-02 19:14:32.688427,1,false,true,true,0,1,30,30,-30,282325,11,9,110
732,2017-11-02 19:11:14.727759,2017-11-02 19:11:24.485603,1,false,true,false,0,2,60,60,-120,282325,10,8,100
740,2017-11-02 19:11:25.072090,2017-11-02 19:11:25.062266,0,false,true,false,0,1,60,60,60,282325,11,8,105
735,2017-11-02 19:11:17.490013,2017-11-02 19:11:25.062354,1,false,true,true,0,1,60,60,-60,282325,11,8,108
739,2017-11-02 19:11:25.071924,2017-11-02 19:11:36.294345,1,false,true,true,0,2,60,60,-120,282325,11,8,108
817,2017-11-02 19:14:49.144261,2017-11-02 19:14:49.129205,0,false,true,false,0,2,56,30,112,282325,10,9,100
810,2017-11-02 19:14:27.024395,2017-11-02 19:14:49.130072,1,false,true,true,0,2,56,56,-112,282325,10,9,98
819,2017-11-02 19:15:11.387935,2017-11-02 19:15:11.379398,1,false,true,false,0,1,48,48,-48,282325,11,9,112
746,2017-11-02 19:11:50.156825,,1,false,false,false,2,0,0,10,0,282325,11,8,111
749,2017-11-02 19:11:58.001766,2017-11-02 19:11:57.988730,0,false,true,false,0,1,70,70,70,282325,11,8,109
745,2017-11-02 19:11:49.516534,2017-11-02 19:11:57.988816,1,false,true,false,0,1,70,70,-70,282325,11,8,108
747,2017-11-02 19:11:50.955704,,0,false,false,false,1,0,0,85,0,282325,10,8,101
800,2017-11-02 19:13:56.900319,2017-11-02 19:15:05.185382,0,false,true,false,0,3,30,30,90,282325,11,9,109
743,2017-11-02 19:11:45.279501,2017-11-02 19:12:01.362771,0,false,true,false,0,3,70,70,210,282325,11,8,107
748,2017-11-02 19:11:58.001654,2017-11-02 19:12:01.362852,1,false,true,true,0,3,70,70,-210,282325,11,8,108
751,2017-11-02 19:12:04.053179,,0,false,false,false,1,0,0,73,0,282325,11,8,105
752,2017-11-02 19:12:08.033011,2017-11-02 19:12:08.023277,0,false,true,false,0,1,70,70,70,282325,11,8,107
750,2017-11-02 19:12:01.372125,2017-11-02 19:12:08.023288,1,false,true,true,0,1,70,70,-70,282325,11,8,108
741,2017-11-02 19:11:35.524010,,0,false,false,false,5,0,0,71,0,282325,11,8,110
744,2017-11-02 19:11:46.946678,,1,false,false,false,9,0,0,50,0,282325,11,8,106
753,2017-11-02 19:12:16.654142,,0,false,false,false,1,0,0,70,0,282325,11,8,111
813,2017-11-02 19:14:32.697842,2017-11-02 19:15:05.185496,1,false,true,true,0,3,30,30,-90,282325,11,9,110
757,2017-11-02 19:12:46.054654,2017-11-02 19:15:11.379409,0,false,true,false,0,1,48,48,48,282325,11,9,110
761,2017-11-02 19:12:49.475497,2017-11-02 19:12:49.465574,0,false,true,false,0,2,50,50,100,282325,10,9,103
756,2017-11-02 19:12:45.158677,2017-11-02 19:12:49.465667,1,false,true,false,0,2,50,50,-100,282325,10,9,104
796,2017-11-02 19:13:49.121852,2017-11-02 19:15:14.213329,1,false,true,false,0,1,60,60,-60,282325,10,9,104
812,2017-11-02 19:14:31.954557,2017-11-02 19:15:14.213234,0,false,true,false,0,1,60,60,60,282325,10,9,103
809,2017-11-02 19:14:26.802802,2017-11-02 19:15:16.101697,0,false,true,false,0,1,60,60,60,282325,10,9,101
765,2017-11-02 19:12:51.519841,2017-11-02 19:12:51.509991,0,false,true,false,0,1,50,50,50,282325,10,9,101
760,2017-11-02 19:12:49.475388,2017-11-02 19:12:51.510125,1,false,true,true,0,1,50,50,-50,282325,10,9,104
766,2017-11-02 19:12:54.181314,2017-11-02 19:12:54.167279,0,false,true,false,0,2,50,50,100,282325,10,9,103
764,2017-11-02 19:12:51.519733,2017-11-02 19:12:54.167291,1,false,true,true,0,2,50,50,-100,282325,10,9,104
768,2017-11-02 19:12:55.659676,2017-11-02 19:12:55.580944,1,false,true,false,0,5,85,90,-425,282325,11,9,108
769,2017-11-02 19:12:55.659789,2017-11-02 19:12:55.649487,1,false,true,true,0,5,90,90,-450,282325,11,9,108
754,2017-11-02 19:12:43.026074,2017-11-02 19:12:55.580856,0,false,true,false,0,5,85,85,425,282325,11,9,107
763,2017-11-02 19:12:49.634733,2017-11-02 19:12:55.649499,0,false,true,false,0,5,90,90,450,282325,11,9,111
821,2017-11-02 19:15:14.233769,2017-11-02 19:15:16.101780,1,false,true,true,0,1,60,60,-60,282325,10,9,104
772,2017-11-02 19:12:58.495731,2017-11-02 19:12:58.486767,1,false,true,false,0,15,55,55,-825,282325,10,9,102
762,2017-11-02 19:12:49.499439,2017-11-02 19:12:58.486778,0,false,true,false,0,15,55,55,825,282325,10,9,99
823,2017-11-02 19:15:25.854459,,0,false,false,true,1,0,0,45,0,282325,11,9,106
824,2017-11-02 19:15:25.854569,2017-11-02 19:15:25.845948,1,false,true,false,0,1,45,45,-45,282325,11,9,112
775,2017-11-02 19:13:03.488524,,0,false,false,false,10,0,0,77,0,282325,11,9,107
825,2017-11-02 19:15:32.672156,2017-11-02 19:15:32.662173,0,false,true,false,0,4,30,30,120,282325,11,9,109
818,2017-11-02 19:15:05.199875,2017-11-02 19:15:32.662201,1,false,true,true,0,4,30,30,-120,282325,11,9,110
770,2017-11-02 19:12:55.966550,2017-11-02 19:13:08.321130,1,false,true,false,0,3,40,40,-120,282325,11,9,106
771,2017-11-02 19:12:57.631674,2017-11-02 19:13:08.321046,0,false,true,false,0,3,40,40,120,282325,11,9,105
789,2017-11-02 19:13:37.098867,2017-11-02 19:13:38.748976,1,false,true,true,0,4,50,50,-200,282325,11,9,112
826,2017-11-02 19:15:36.978643,2017-11-02 19:15:36.964809,0,false,true,false,0,1,60,60,60,282325,10,9,97
776,2017-11-02 19:13:06.512983,2017-11-02 19:13:15.039009,1,false,true,false,0,2,55,55,-110,282325,10,9,104
777,2017-11-02 19:13:07.192181,2017-11-02 19:13:15.038925,0,false,true,false,0,2,55,55,110,282325,10,9,103
773,2017-11-02 19:12:59.327955,2017-11-02 19:13:15.561347,0,false,true,false,0,2,40,40,80,282325,11,9,109
778,2017-11-02 19:13:08.330234,2017-11-02 19:13:15.561357,1,false,true,true,0,2,40,40,-80,282325,11,9,106
787,2017-11-02 19:13:29.524802,,0,false,false,false,5,0,0,79,0,282325,11,9,111
820,2017-11-02 19:15:12.960914,2017-11-02 19:15:53.802194,0,false,true,false,0,1,44,44,44,282325,11,9,110
782,2017-11-02 19:13:22.226389,2017-11-02 19:13:22.212185,1,false,true,false,0,2,50,50,-100,282325,11,9,107
781,2017-11-02 19:13:17.351595,2017-11-02 19:13:22.212195,0,false,true,false,0,2,50,50,100,282325,11,9,105
786,2017-11-02 19:13:29.285369,2017-11-02 19:13:29.265011,0,false,true,false,0,3,55,55,165,282325,10,9,103
779,2017-11-02 19:13:15.048501,2017-11-02 19:13:29.265022,1,false,true,true,0,3,55,55,-165,282325,10,9,104
790,2017-11-02 19:13:37.099013,2017-11-02 19:13:37.090270,0,false,true,false,0,5,50,50,250,282325,11,9,106
783,2017-11-02 19:13:22.900636,2017-11-02 19:13:37.090352,1,false,true,false,0,5,50,50,-250,282325,11,9,112
792,2017-11-02 19:13:38.768631,2017-11-02 19:13:38.748810,0,false,true,false,0,4,50,50,200,282325,11,9,109
793,2017-11-02 19:13:46.137636,2017-11-02 19:13:46.127746,1,false,true,false,0,3,70,90,-210,282325,11,9,108
784,2017-11-02 19:13:28.308590,2017-11-02 19:13:46.127757,0,false,true,false,0,3,70,70,210,282325,11,9,105
797,2017-11-02 19:13:49.318023,,1,false,false,true,1,0,0,55,0,282325,10,9,102
780,2017-11-02 19:13:16.660863,2017-11-02 19:13:49.308441,0,false,true,false,0,4,55,55,220,282325,10,9,101
794,2017-11-02 19:13:46.729249,2017-11-02 19:13:49.308524,1,false,true,false,0,4,55,55,-220,282325,10,9,102
822,2017-11-02 19:15:16.111973,2017-11-02 19:15:36.964820,1,false,true,true,0,1,60,60,-60,282325,10,9,104
829,2017-11-02 19:15:53.811982,2017-11-02 19:15:53.802184,1,false,true,false,0,1,44,50,-44,282325,11,9,109
830,2017-11-02 19:16:04.515633,,0,false,false,false,1,0,0,44,0,282325,11,9,110
831,2017-11-02 19:16:09.079623,,1,false,false,false,5,0,0,5,0,282325,11,9,111
815,2017-11-02 19:14:38.764804,,0,false,false,false,2,0,0,44,0,282325,11,9,105
833,2017-11-02 19:16:18.334476,2017-11-02 19:16:18.326188,0,false,true,false,0,3,57,40,171,282325,10,9,100
828,2017-11-02 19:15:51.211679,2017-11-02 19:16:19.187440,0,false,true,false,0,1,57,56,57,282325,10,9,101
832,2017-11-02 19:16:18.334344,2017-11-02 19:16:19.187554,1,false,true,true,0,1,57,57,-57,282325,10,9,98
835,2017-11-02 19:16:19.319904,,1,false,false,false,4,0,0,5,0,282325,11,9,106
827,2017-11-02 19:15:47.060639,2017-11-02 19:16:22.743408,0,false,true,false,0,1,60,60,60,282325,10,9,102
834,2017-11-02 19:16:19.197204,2017-11-02 19:16:22.743396,1,false,true,true,0,1,60,60,-60,282325,10,9,98
840,2017-11-02 19:16:49.068614,2017-11-02 19:16:49.058801,1,false,true,false,0,2,40,40,-80,282325,11,10,112
837,2017-11-02 19:16:46.035965,2017-11-02 19:16:49.058699,0,false,true,false,0,2,40,40,80,282325,11,10,105
844,2017-11-02 19:16:49.688197,2017-11-02 19:16:49.672474,1,false,true,false,0,4,80,80,-320,282325,11,10,106
842,2017-11-02 19:16:49.175639,2017-11-02 19:16:49.672387,0,false,true,false,0,4,80,80,320,282325,11,10,109
850,2017-11-02 19:16:57.089810,2017-11-02 19:16:57.079008,0,false,true,false,0,2,80,60,160,282325,11,10,105
845,2017-11-02 19:16:49.688311,2017-11-02 19:16:57.079098,1,false,true,true,0,2,80,80,-160,282325,11,10,106
839,2017-11-02 19:16:47.367724,2017-11-02 19:16:57.526430,0,false,true,false,0,3,80,80,240,282325,11,10,111
849,2017-11-02 19:16:57.089679,2017-11-02 19:16:57.526567,1,false,true,true,0,3,80,80,-240,282325,11,10,106
858,2017-11-02 19:17:06.159597,2017-11-02 19:17:06.149644,0,false,true,false,0,1,90,80,90,282325,11,10,111
856,2017-11-02 19:17:05.009243,2017-11-02 19:17:06.149723,1,false,true,false,0,1,90,90,-90,282325,11,10,108
860,2017-11-02 19:17:07.675058,2017-11-02 19:17:07.664786,0,false,true,false,0,1,90,80,90,282325,11,10,105
857,2017-11-02 19:17:06.159289,2017-11-02 19:17:07.664926,1,false,true,true,0,1,90,90,-90,282325,11,10,108
836,2017-11-02 19:16:43.812760,2017-11-02 19:17:11.120892,0,false,true,false,0,8,90,90,720,282325,11,10,107
859,2017-11-02 19:17:07.674910,2017-11-02 19:17:11.120802,1,false,true,true,0,8,90,90,-720,282325,11,10,108
892,2017-11-02 19:18:48.378512,2017-11-02 19:18:58.607429,1,false,true,true,0,5,50,50,-250,282325,11,10,106
866,2017-11-02 19:17:23.256313,2017-11-02 19:17:23.241286,1,false,true,false,0,1,90,90,-90,282325,11,10,108
862,2017-11-02 19:17:13.254568,2017-11-02 19:17:23.241199,0,false,true,false,0,1,90,90,90,282325,11,10,105
869,2017-11-02 19:17:27.234164,2017-11-02 19:17:27.221994,0,false,true,false,0,1,90,90,90,282325,11,10,105
867,2017-11-02 19:17:23.256425,2017-11-02 19:17:27.222152,1,false,true,true,0,1,90,90,-90,282325,11,10,108
895,2017-11-02 19:18:59.557596,2017-11-02 19:18:59.549512,1,false,true,false,0,3,82,90,-246,282325,11,10,108
861,2017-11-02 19:17:11.139974,2017-11-02 19:17:32.632208,0,false,true,true,0,4,90,90,360,282325,11,10,107
868,2017-11-02 19:17:27.234011,2017-11-02 19:17:32.632219,1,false,true,true,0,4,90,90,-360,282325,11,10,108
889,2017-11-02 19:18:23.857725,2017-11-02 19:20:05.631584,0,false,true,false,0,1,30,30,30,282325,10,10,97
882,2017-11-02 19:17:58.815233,2017-11-02 19:18:59.549594,0,false,true,false,0,3,82,82,246,282325,11,10,110
873,2017-11-02 19:17:44.051522,2017-11-02 19:17:44.038420,0,false,true,false,0,1,40,40,40,282325,11,10,108
841,2017-11-02 19:16:49.068723,2017-11-02 19:17:44.038338,1,false,true,true,0,1,40,40,-40,282325,11,10,112
919,2017-11-02 19:20:46.250692,2017-11-02 19:20:46.232612,1,false,true,false,0,1,85,90,-85,282325,11,10,108
838,2017-11-02 19:16:46.424105,2017-11-02 19:17:52.087033,0,false,true,false,0,1,58,58,58,282325,10,10,98
846,2017-11-02 19:16:49.919446,2017-11-02 19:17:52.074643,0,false,true,false,0,9,55,55,495,282325,10,10,97
871,2017-11-02 19:17:34.002250,2017-11-02 19:17:52.074762,1,false,true,false,0,9,55,100,-495,282325,10,10,100
906,2017-11-02 19:20:07.395844,2017-11-02 19:20:07.387698,1,false,true,false,0,2,82,90,-164,282325,11,10,108
878,2017-11-02 19:17:56.475086,2017-11-02 19:17:56.449851,1,false,true,false,0,1,89,90,-89,282325,11,10,108
880,2017-11-02 19:17:56.475331,2017-11-02 19:17:56.466542,1,false,true,true,0,2,90,90,-180,282325,11,10,108
863,2017-11-02 19:17:14.090819,2017-11-02 19:17:56.466631,0,false,true,false,0,2,90,90,180,282325,11,10,111
875,2017-11-02 19:17:44.335927,2017-11-02 19:17:56.449761,0,false,true,false,0,1,89,89,89,282325,11,10,107
884,2017-11-02 19:18:17.008458,2017-11-02 19:18:16.969675,1,false,true,false,0,2,40,80,-80,282325,10,10,100
885,2017-11-02 19:18:17.008569,2017-11-02 19:18:16.981594,1,false,true,true,0,1,50,80,-50,282325,10,10,100
886,2017-11-02 19:18:17.008664,2017-11-02 19:18:16.992340,1,false,true,true,0,3,54,80,-162,282325,10,10,100
888,2017-11-02 19:18:17.008870,2017-11-02 19:18:17.001204,1,false,true,true,0,4,56,80,-224,282325,10,10,100
855,2017-11-02 19:17:03.551627,2017-11-02 19:18:16.969597,0,false,true,false,0,2,40,40,80,282325,10,10,101
870,2017-11-02 19:17:30.044458,2017-11-02 19:18:17.001281,0,false,true,false,0,4,56,56,224,282325,10,10,102
877,2017-11-02 19:17:52.094503,2017-11-02 19:18:16.992241,0,false,true,true,0,3,54,54,162,282325,10,10,98
883,2017-11-02 19:18:09.251981,2017-11-02 19:18:16.981512,0,false,true,false,0,1,50,50,50,282325,10,10,103
894,2017-11-02 19:18:59.557486,2017-11-02 19:20:07.387709,0,false,true,true,0,2,82,82,164,282325,11,10,110
898,2017-11-02 19:19:23.106882,2017-11-02 19:19:23.097296,1,false,true,false,0,1,80,90,-80,282325,11,10,108
896,2017-11-02 19:19:14.829698,2017-11-02 19:19:23.097307,0,false,true,false,0,1,80,80,80,282325,11,10,111
909,2017-11-02 19:20:15.344786,2017-11-02 19:20:15.334681,1,false,true,false,0,1,20,20,-20,282325,10,10,103
904,2017-11-02 19:20:05.646244,,0,false,false,true,2,0,0,28,0,282325,10,10,97
879,2017-11-02 19:17:56.475197,2017-11-02 19:18:48.358585,0,false,true,true,0,1,50,50,50,282325,11,10,111
881,2017-11-02 19:17:57.128372,2017-11-02 19:18:48.358670,1,false,true,false,0,1,50,50,-50,282325,11,10,106
891,2017-11-02 19:18:24.945892,2017-11-02 19:18:48.371000,0,false,true,false,0,5,50,50,250,282325,11,10,108
907,2017-11-02 19:20:08.109908,2017-11-02 19:20:15.334769,0,false,true,false,0,1,20,20,20,282325,10,10,100
910,2017-11-02 19:20:16.789351,2017-11-02 19:20:16.779537,1,false,true,false,0,1,20,21,-20,282325,10,10,99
893,2017-11-02 19:18:58.626388,2017-11-02 19:18:58.607419,0,false,true,false,0,5,50,50,250,282325,11,10,111
913,2017-11-02 19:20:34.003875,,1,false,false,false,5,0,0,25,0,282325,11,10,106
864,2017-11-02 19:17:16.102673,,0,false,false,false,4,0,0,60,0,282325,10,10,104
